course_name,comment_text,grade_score,course_rating,sentiment_label
Logic,Excellent content but too fast-paced.,66.5,3,1
Logic,A good mix of lectures and assignments.,41,3,-1
Logic,"Brilliant explanations, very engaging!",91.5,1,1
Logic,"Neutral feeling, nothing special.",86.5,2,0
Logic,"Neutral feeling, nothing special.",62.5,2,0
Logic,Excellent content but too fast-paced.,87.5,2,1
Logic,"Too theoretical, lacked real-world examples.",53,5,-1
Logic,"Brilliant explanations, very engaging!",44,4,1
Logic,Loved the depth and historical insights!,79.5,3,1
Logic,A good mix of lectures and assignments.,66,5,-1
Logic,The course is very informative and the instructor is great.,28,3,1
Logic,"Neutral feeling, nothing special.",15.5,2,0
Logic,I found the materials a bit confusing and poorly organized.,45.5,4,-1
Logic,The quizzes were unclear and frustrating.,96.5,1,-1
Logic,"Neutral feeling, nothing special.",3,4,0
Logic,The quizzes were unclear and frustrating.,51.5,5,-1
Logic,Loved the depth and historical insights!,32.5,5,1
Logic,A good mix of lectures and assignments.,23,5,-1
Logic,A good mix of lectures and assignments.,54,1,-1
Logic,Loved the depth and historical insights!,24.5,5,1
Logic,"Hard to follow, needs better structure.",65,4,-1
Logic,Loved the depth and historical insights!,17.5,1,1
Logic,The quizzes were unclear and frustrating.,93,3,-1
Logic,The course is very informative and the instructor is great.,46,2,1
Logic,The quizzes were unclear and frustrating.,45,1,-1
Logic,The quizzes were unclear and frustrating.,62.5,1,-1
Logic,"Neutral feeling, nothing special.",24.5,3,0
Logic,Excellent content but too fast-paced.,5,1,1
Logic,"Brilliant explanations, very engaging!",10.5,3,1
Logic,Loved the depth and historical insights!,29,1,1
Logic,"Neutral feeling, nothing special.",21,2,0
Logic,A good mix of lectures and assignments.,99.5,2,-1
Logic,"Hard to follow, needs better structure.",7.5,2,-1
Logic,The course is very informative and the instructor is great.,3,4,1
Logic,"Hard to follow, needs better structure.",34.5,1,-1
Logic,Excellent content but too fast-paced.,1,5,1
Logic,The course is very informative and the instructor is great.,37.5,2,1
Logic,"Brilliant explanations, very engaging!",41.5,2,1
Logic,"Too theoretical, lacked real-world examples.",65,5,-1
Logic,"Neutral feeling, nothing special.",26.5,4,0
Logic,"Hard to follow, needs better structure.",41,5,-1
Logic,"Brilliant explanations, very engaging!",94,2,1
Logic,Loved the depth and historical insights!,25,4,1
Logic,I found the materials a bit confusing and poorly organized.,38,4,-1
Logic,The course is very informative and the instructor is great.,91,2,1
Logic,"Hard to follow, needs better structure.",98,5,-1
Logic,The quizzes were unclear and frustrating.,58,2,-1
Logic,The quizzes were unclear and frustrating.,6.5,5,-1
Logic,Excellent content but too fast-paced.,93,1,1
Logic,"Neutral feeling, nothing special.",49,4,0
Logic,"Too theoretical, lacked real-world examples.",14,4,-1
Logic,"Neutral feeling, nothing special.",92.5,5,0
Logic,"Too theoretical, lacked real-world examples.",65.5,4,-1
Logic,The quizzes were unclear and frustrating.,67,4,-1
Logic,The quizzes were unclear and frustrating.,46.5,4,-1
Logic,The course is very informative and the instructor is great.,80.5,2,1
Logic,"Brilliant explanations, very engaging!",99,5,1
Logic,"Hard to follow, needs better structure.",55,5,-1
Logic,"Brilliant explanations, very engaging!",96,5,1
Logic,The quizzes were unclear and frustrating.,4.5,5,-1
Logic,"Too theoretical, lacked real-world examples.",63,3,-1
Logic,"Brilliant explanations, very engaging!",53.5,1,1
Logic,"Too theoretical, lacked real-world examples.",100,2,-1
Logic,Loved the depth and historical insights!,5,2,1
Logic,Loved the depth and historical insights!,24.5,1,1
Logic,"Brilliant explanations, very engaging!",50.5,1,1
Logic,The quizzes were unclear and frustrating.,10,1,-1
Logic,Excellent content but too fast-paced.,21,1,1
Logic,"Neutral feeling, nothing special.",67,1,0
Logic,Excellent content but too fast-paced.,63.5,1,1
Logic,A good mix of lectures and assignments.,94,2,-1
Logic,A good mix of lectures and assignments.,2,4,-1
Logic,The quizzes were unclear and frustrating.,71.5,4,-1
Logic,Excellent content but too fast-paced.,14.5,4,1
Logic,Loved the depth and historical insights!,62,4,1
Logic,"Brilliant explanations, very engaging!",44,1,1
Logic,"Neutral feeling, nothing special.",16.5,2,0
Logic,The quizzes were unclear and frustrating.,90,5,-1
Logic,Excellent content but too fast-paced.,89.5,4,1
Logic,A good mix of lectures and assignments.,54.5,1,-1
Logic,Excellent content but too fast-paced.,71,1,1
Logic,Loved the depth and historical insights!,5,5,1
Logic,"Neutral feeling, nothing special.",6.5,4,0
Logic,A good mix of lectures and assignments.,20.5,4,-1
Logic,"Too theoretical, lacked real-world examples.",50.5,5,-1
Logic,"Hard to follow, needs better structure.",5.5,1,-1
Logic,The quizzes were unclear and frustrating.,81.5,4,-1
Logic,The course is very informative and the instructor is great.,93,4,1
Logic,"Neutral feeling, nothing special.",28.5,5,0
Logic,"Hard to follow, needs better structure.",71.5,1,-1
Logic,"Neutral feeling, nothing special.",99.5,3,0
Logic,"Neutral feeling, nothing special.",93.5,2,0
Logic,"Brilliant explanations, very engaging!",70.5,4,1
Logic,The course is very informative and the instructor is great.,22,2,1
Logic,"Brilliant explanations, very engaging!",48,1,1
Logic,"Brilliant explanations, very engaging!",33.5,1,1
Logic,"Neutral feeling, nothing special.",28,4,0
Logic,"Neutral feeling, nothing special.",45,4,0
Logic,I found the materials a bit confusing and poorly organized.,23.5,2,-1
Logic,The quizzes were unclear and frustrating.,84.5,1,-1
Logic,I found the materials a bit confusing and poorly organized.,19,3,-1
Logic,I found the materials a bit confusing and poorly organized.,69.5,2,-1
Logic,A good mix of lectures and assignments.,19.5,4,-1
Logic,"Too theoretical, lacked real-world examples.",58.5,1,-1
Logic,The course is very informative and the instructor is great.,23,5,1
Logic,"Hard to follow, needs better structure.",13.5,1,-1
Logic,"Brilliant explanations, very engaging!",27.5,3,1
Logic,I found the materials a bit confusing and poorly organized.,95.5,4,-1
Logic,A good mix of lectures and assignments.,47.5,1,-1
Logic,"Too theoretical, lacked real-world examples.",54,2,-1
Logic,"Neutral feeling, nothing special.",20.5,4,0
Logic,Loved the depth and historical insights!,73.5,3,1
Logic,"Brilliant explanations, very engaging!",88.5,5,1
Logic,"Neutral feeling, nothing special.",34.5,5,0
Logic,Excellent content but too fast-paced.,40,5,1
Logic,Loved the depth and historical insights!,47,5,1
Logic,A good mix of lectures and assignments.,81.5,5,-1
Logic,"Brilliant explanations, very engaging!",26,1,1
Logic,The course is very informative and the instructor is great.,26,5,1
Logic,"Brilliant explanations, very engaging!",7,2,1
Logic,Excellent content but too fast-paced.,33,3,1
Logic,A good mix of lectures and assignments.,82.5,5,-1
Logic,Excellent content but too fast-paced.,85,2,1
Logic,"Neutral feeling, nothing special.",64,3,0
Logic,I found the materials a bit confusing and poorly organized.,71,5,-1
Logic,"Neutral feeling, nothing special.",51,3,0
Logic,"Too theoretical, lacked real-world examples.",37,5,-1
Logic,A good mix of lectures and assignments.,91.5,3,-1
Logic,Loved the depth and historical insights!,74.5,1,1
Logic,"Brilliant explanations, very engaging!",4.5,5,1
Logic,"Hard to follow, needs better structure.",50,5,-1
Logic,"Brilliant explanations, very engaging!",2,4,1
Logic,The course is very informative and the instructor is great.,54.5,3,1
Logic,The course is very informative and the instructor is great.,19.5,3,1
Logic,Excellent content but too fast-paced.,82,3,1
Logic,"Brilliant explanations, very engaging!",30,4,1
Logic,"Brilliant explanations, very engaging!",7,4,1
Logic,"Hard to follow, needs better structure.",90,4,-1
Logic,I found the materials a bit confusing and poorly organized.,7,5,-1
Logic,"Brilliant explanations, very engaging!",34.5,3,1
Logic,Excellent content but too fast-paced.,62,2,1
Logic,The course is very informative and the instructor is great.,31.5,2,1
Logic,Loved the depth and historical insights!,15,2,1
Logic,"Hard to follow, needs better structure.",59.5,4,-1
Logic,"Hard to follow, needs better structure.",98,2,-1
Logic,The quizzes were unclear and frustrating.,3.5,1,-1
Logic,"Too theoretical, lacked real-world examples.",46.5,5,-1
Logic,"Neutral feeling, nothing special.",51.5,3,0
Logic,"Brilliant explanations, very engaging!",18.5,1,1
Logic,I found the materials a bit confusing and poorly organized.,47,2,-1
Logic,"Too theoretical, lacked real-world examples.",1,2,-1
Logic,"Too theoretical, lacked real-world examples.",31.5,5,-1
Logic,"Hard to follow, needs better structure.",63,1,-1
Logic,Excellent content but too fast-paced.,21,5,1
Logic,"Too theoretical, lacked real-world examples.",44,2,-1
Logic,Excellent content but too fast-paced.,85,3,1
Logic,The course is very informative and the instructor is great.,93.5,5,1
Logic,Excellent content but too fast-paced.,87,1,1
Logic,The quizzes were unclear and frustrating.,94.5,1,-1
Logic,"Hard to follow, needs better structure.",44,3,-1
Logic,The quizzes were unclear and frustrating.,74.5,5,-1
Logic,Loved the depth and historical insights!,79,2,1
Logic,"Hard to follow, needs better structure.",55,3,-1
Logic,The course is very informative and the instructor is great.,64.5,5,1
Logic,Excellent content but too fast-paced.,17.5,5,1
Logic,A good mix of lectures and assignments.,90.5,5,-1
Logic,"Brilliant explanations, very engaging!",36,5,1
Logic,A good mix of lectures and assignments.,5,1,-1
Logic,"Hard to follow, needs better structure.",4.5,2,-1
Logic,I found the materials a bit confusing and poorly organized.,2.5,2,-1
Logic,"Brilliant explanations, very engaging!",98.5,3,1
Logic,Excellent content but too fast-paced.,64,4,1
Logic,"Neutral feeling, nothing special.",30.5,4,0
Logic,"Hard to follow, needs better structure.",33.5,3,-1
Logic,Excellent content but too fast-paced.,89.5,4,1
Logic,"Hard to follow, needs better structure.",33.5,2,-1
Logic,Excellent content but too fast-paced.,2,5,1
Logic,Excellent content but too fast-paced.,81,2,1
Logic,"Neutral feeling, nothing special.",61,5,0
Logic,"Brilliant explanations, very engaging!",90,4,1
Logic,"Brilliant explanations, very engaging!",14,4,1
Logic,Excellent content but too fast-paced.,20,1,1
Logic,"Too theoretical, lacked real-world examples.",75.5,4,-1
Logic,"Brilliant explanations, very engaging!",76.5,3,1
Logic,"Brilliant explanations, very engaging!",69,3,1
Logic,A good mix of lectures and assignments.,98,4,-1
Logic,"Hard to follow, needs better structure.",28.5,3,-1
Logic,A good mix of lectures and assignments.,99.5,1,-1
Logic,"Hard to follow, needs better structure.",59.5,5,-1
Logic,"Neutral feeling, nothing special.",75.5,3,0
Logic,"Brilliant explanations, very engaging!",54.5,1,1
Logic,Loved the depth and historical insights!,15,1,1
Logic,I found the materials a bit confusing and poorly organized.,11.5,5,-1
Logic,A good mix of lectures and assignments.,26,4,-1
Logic,"Too theoretical, lacked real-world examples.",2.5,5,-1
Logic,"Too theoretical, lacked real-world examples.",12,4,-1
Logic,"Brilliant explanations, very engaging!",36.5,2,1
Logic,"Neutral feeling, nothing special.",49,4,0
Logic,I found the materials a bit confusing and poorly organized.,50.5,4,-1
Logic,I found the materials a bit confusing and poorly organized.,53.5,5,-1
Logic,Loved the depth and historical insights!,62,5,1
Logic,Excellent content but too fast-paced.,32.5,2,1
Logic,Loved the depth and historical insights!,58.5,5,1
Logic,"Hard to follow, needs better structure.",43,1,-1
Logic,The course is very informative and the instructor is great.,41.5,5,1
Logic,"Neutral feeling, nothing special.",22.5,5,0
Logic,I found the materials a bit confusing and poorly organized.,12,5,-1
Logic,Loved the depth and historical insights!,91.5,2,1
Logic,I found the materials a bit confusing and poorly organized.,64,5,-1
Logic,"Too theoretical, lacked real-world examples.",38.5,4,-1
Logic,"Too theoretical, lacked real-world examples.",15,4,-1
Logic,A good mix of lectures and assignments.,99.5,3,-1
Logic,Excellent content but too fast-paced.,5,2,1
Logic,"Neutral feeling, nothing special.",7.5,1,0
Logic,I found the materials a bit confusing and poorly organized.,27,4,-1
Logic,Excellent content but too fast-paced.,76.5,2,1
Logic,Excellent content but too fast-paced.,86.5,4,1
Logic,Excellent content but too fast-paced.,44,5,1
Logic,"Brilliant explanations, very engaging!",34,2,1
Logic,Excellent content but too fast-paced.,45,2,1
Logic,The quizzes were unclear and frustrating.,6.5,1,-1
Logic,A good mix of lectures and assignments.,23,3,-1
Logic,Loved the depth and historical insights!,21,2,1
