course_name,comment_text,grade_score,course_rating,sentiment_label
Learning Methods,I found the materials a bit confusing and poorly organized.,80.61,2,-1
Learning Methods,A good mix of lectures and assignments.,58.4,4,-1
Learning Methods,"Too theoretical, lacked real-world examples.",92.44,1,-1
Learning Methods,I found the materials a bit confusing and poorly organized.,78.39,2,-1
Learning Methods,Excellent content but too fast-paced.,79.54,1,1
Learning Methods,A good mix of lectures and assignments.,66.48,2,-1
Learning Methods,Excellent content but too fast-paced.,70.1,5,1
Learning Methods,The course is very informative and the instructor is great.,52.63,3,1
Learning Methods,The course is very informative and the instructor is great.,43.02,3,1
Learning Methods,"Too theoretical, lacked real-world examples.",68.17,2,-1
Learning Methods,"Neutral feeling, nothing special.",78.59,2,0
Learning Methods,"Too theoretical, lacked real-world examples.",76.58,4,-1
Learning Methods,I found the materials a bit confusing and poorly organized.,69.62,5,-1
Learning Methods,Loved the depth and historical insights!,56.83,2,1
Learning Methods,"Too theoretical, lacked real-world examples.",56.7,4,-1
Learning Methods,Excellent content but too fast-paced.,88.29,1,1
Learning Methods,Excellent content but too fast-paced.,86.32,4,1
Learning Methods,"Hard to follow, needs better structure.",60.8,2,-1
Learning Methods,The course is very informative and the instructor is great.,64.61,4,1
Learning Methods,A good mix of lectures and assignments.,68.21,4,-1
Learning Methods,"Too theoretical, lacked real-world examples.",70.89,1,-1
Learning Methods,The course is very informative and the instructor is great.,45.85,3,1
Learning Methods,Excellent content but too fast-paced.,71.67,2,1
Learning Methods,A good mix of lectures and assignments.,45.88,3,-1
Learning Methods,"Brilliant explanations, very engaging!",88.22,1,1
Learning Methods,"Too theoretical, lacked real-world examples.",90.34,1,-1
Learning Methods,A good mix of lectures and assignments.,89.02,1,-1
Learning Methods,"Brilliant explanations, very engaging!",40.75,5,1
Learning Methods,The course is very informative and the instructor is great.,84.41,3,1
Learning Methods,The quizzes were unclear and frustrating.,51,4,-1
Learning Methods,"Hard to follow, needs better structure.",59.58,4,-1
Learning Methods,The quizzes were unclear and frustrating.,47.35,4,-1
Learning Methods,The course is very informative and the instructor is great.,90.82,5,1
Learning Methods,"Neutral feeling, nothing special.",71.15,4,0
Learning Methods,The quizzes were unclear and frustrating.,70.09,3,-1
Learning Methods,A good mix of lectures and assignments.,52.11,5,-1
Learning Methods,I found the materials a bit confusing and poorly organized.,64.34,2,-1
Learning Methods,A good mix of lectures and assignments.,58.73,2,-1
Learning Methods,"Hard to follow, needs better structure.",53.09,4,-1
Learning Methods,"Brilliant explanations, very engaging!",77.51,2,1
Learning Methods,The course is very informative and the instructor is great.,49.05,5,1
Learning Methods,Loved the depth and historical insights!,98.74,5,1
Learning Methods,Excellent content but too fast-paced.,68.03,1,1
Learning Methods,"Too theoretical, lacked real-world examples.",62.63,2,-1
Learning Methods,"Hard to follow, needs better structure.",88.99,1,-1
Learning Methods,I found the materials a bit confusing and poorly organized.,54.33,1,-1
Learning Methods,"Hard to follow, needs better structure.",76.6,1,-1
Learning Methods,The quizzes were unclear and frustrating.,81.62,4,-1
Learning Methods,"Neutral feeling, nothing special.",42.63,3,0
Learning Methods,"Neutral feeling, nothing special.",99.57,5,0
Learning Methods,Excellent content but too fast-paced.,98.47,1,1
Learning Methods,Loved the depth and historical insights!,75.5,1,1
Learning Methods,I found the materials a bit confusing and poorly organized.,97.8,2,-1
Learning Methods,"Hard to follow, needs better structure.",45.9,3,-1
Learning Methods,The quizzes were unclear and frustrating.,73.48,5,-1
Learning Methods,"Hard to follow, needs better structure.",62.05,5,-1
Learning Methods,Excellent content but too fast-paced.,89.11,2,1
Learning Methods,I found the materials a bit confusing and poorly organized.,97.44,2,-1
Learning Methods,"Too theoretical, lacked real-world examples.",89.73,5,-1
Learning Methods,Excellent content but too fast-paced.,59.59,1,1
Learning Methods,Excellent content but too fast-paced.,50.49,4,1
Learning Methods,"Too theoretical, lacked real-world examples.",66.58,3,-1
Learning Methods,The quizzes were unclear and frustrating.,98.18,1,-1
Learning Methods,"Neutral feeling, nothing special.",88.6,2,0
Learning Methods,I found the materials a bit confusing and poorly organized.,49.39,5,-1
Learning Methods,A good mix of lectures and assignments.,84.88,3,-1
Learning Methods,"Hard to follow, needs better structure.",80.48,1,-1
Learning Methods,Excellent content but too fast-paced.,78.72,3,1
Learning Methods,I found the materials a bit confusing and poorly organized.,98.33,4,-1
Learning Methods,A good mix of lectures and assignments.,67.72,3,-1
Learning Methods,"Brilliant explanations, very engaging!",73.49,5,1
Learning Methods,The quizzes were unclear and frustrating.,99.63,3,-1
Learning Methods,"Too theoretical, lacked real-world examples.",63.55,1,-1
Learning Methods,Loved the depth and historical insights!,69.07,2,1
Learning Methods,"Neutral feeling, nothing special.",77.93,2,0
Learning Methods,"Too theoretical, lacked real-world examples.",98.38,2,-1
Learning Methods,"Neutral feeling, nothing special.",97.4,4,0
Learning Methods,The quizzes were unclear and frustrating.,72.64,2,-1
Learning Methods,"Brilliant explanations, very engaging!",60.45,1,1
Learning Methods,"Too theoretical, lacked real-world examples.",75.09,2,-1
Learning Methods,Loved the depth and historical insights!,95.86,1,1
Learning Methods,"Too theoretical, lacked real-world examples.",72.44,5,-1
Learning Methods,"Brilliant explanations, very engaging!",43.49,1,1
Learning Methods,"Too theoretical, lacked real-world examples.",40.99,5,-1
Learning Methods,I found the materials a bit confusing and poorly organized.,74.64,4,-1
Learning Methods,Excellent content but too fast-paced.,77.73,2,1
Learning Methods,Loved the depth and historical insights!,58.52,4,1
Learning Methods,The course is very informative and the instructor is great.,47.61,5,1
Learning Methods,"Brilliant explanations, very engaging!",92.43,1,1
Learning Methods,"Too theoretical, lacked real-world examples.",63.94,1,-1
Learning Methods,I found the materials a bit confusing and poorly organized.,66.99,3,-1
Learning Methods,"Brilliant explanations, very engaging!",99.15,4,1
Learning Methods,Excellent content but too fast-paced.,60.61,4,1
Learning Methods,A good mix of lectures and assignments.,86.78,3,-1
Learning Methods,The course is very informative and the instructor is great.,96.41,5,1
Learning Methods,Excellent content but too fast-paced.,94.97,5,1
Learning Methods,The quizzes were unclear and frustrating.,88.88,1,-1
Learning Methods,Excellent content but too fast-paced.,82,2,1
Learning Methods,Loved the depth and historical insights!,54.35,4,1
Learning Methods,The course is very informative and the instructor is great.,86.05,4,1
Learning Methods,Loved the depth and historical insights!,49.22,3,1
Learning Methods,I found the materials a bit confusing and poorly organized.,61.53,2,-1
Learning Methods,The quizzes were unclear and frustrating.,47.28,5,-1
Learning Methods,I found the materials a bit confusing and poorly organized.,71.58,1,-1
Learning Methods,"Too theoretical, lacked real-world examples.",41.9,1,-1
Learning Methods,Loved the depth and historical insights!,76.52,2,1
Learning Methods,"Brilliant explanations, very engaging!",62.11,3,1
Learning Methods,Excellent content but too fast-paced.,70.91,4,1
Learning Methods,Loved the depth and historical insights!,57.59,4,1
Learning Methods,Excellent content but too fast-paced.,78.69,4,1
Learning Methods,The quizzes were unclear and frustrating.,59.19,4,-1
Learning Methods,"Too theoretical, lacked real-world examples.",44.75,5,-1
Learning Methods,"Neutral feeling, nothing special.",53.31,1,0
Learning Methods,"Brilliant explanations, very engaging!",93.68,2,1
Learning Methods,Loved the depth and historical insights!,57.06,5,1
Learning Methods,Loved the depth and historical insights!,69.48,2,1
Learning Methods,"Hard to follow, needs better structure.",86.95,5,-1
Learning Methods,The course is very informative and the instructor is great.,93.62,3,1
Learning Methods,The quizzes were unclear and frustrating.,41.11,4,-1
Learning Methods,Excellent content but too fast-paced.,90.1,3,1
Learning Methods,"Neutral feeling, nothing special.",54.74,2,0
Learning Methods,The course is very informative and the instructor is great.,77.56,4,1
Learning Methods,A good mix of lectures and assignments.,42.04,3,-1
Learning Methods,"Brilliant explanations, very engaging!",83.99,1,1
Learning Methods,"Too theoretical, lacked real-world examples.",42.09,5,-1
Learning Methods,"Neutral feeling, nothing special.",97.57,1,0
Learning Methods,Excellent content but too fast-paced.,76.71,5,1
Learning Methods,"Neutral feeling, nothing special.",94.16,2,0
Learning Methods,"Neutral feeling, nothing special.",41.65,5,0
Learning Methods,The course is very informative and the instructor is great.,79.95,3,1
Learning Methods,"Hard to follow, needs better structure.",94.69,4,-1
Learning Methods,A good mix of lectures and assignments.,77.12,5,-1
Learning Methods,A good mix of lectures and assignments.,45.92,2,-1
Learning Methods,The course is very informative and the instructor is great.,41.35,1,1
Learning Methods,Loved the depth and historical insights!,71.09,5,1
Learning Methods,Loved the depth and historical insights!,69.12,5,1
Learning Methods,"Hard to follow, needs better structure.",82.64,1,-1
Learning Methods,"Neutral feeling, nothing special.",81.68,1,0
Learning Methods,"Brilliant explanations, very engaging!",82.15,5,1
Learning Methods,Loved the depth and historical insights!,40.09,4,1
Learning Methods,"Brilliant explanations, very engaging!",70.4,1,1
Learning Methods,Loved the depth and historical insights!,75.98,2,1
Learning Methods,"Neutral feeling, nothing special.",84.92,2,0
Learning Methods,Loved the depth and historical insights!,63.28,3,1
Learning Methods,A good mix of lectures and assignments.,86.2,2,-1
Learning Methods,"Hard to follow, needs better structure.",96.81,4,-1
Learning Methods,I found the materials a bit confusing and poorly organized.,97.45,1,-1
Learning Methods,Loved the depth and historical insights!,85.44,4,1
Learning Methods,The quizzes were unclear and frustrating.,64.73,5,-1
Learning Methods,Loved the depth and historical insights!,86.07,1,1
Learning Methods,"Hard to follow, needs better structure.",96.69,4,-1
Learning Methods,The course is very informative and the instructor is great.,66.6,3,1
Learning Methods,The quizzes were unclear and frustrating.,78.53,1,-1
Learning Methods,The course is very informative and the instructor is great.,47.47,3,1
Learning Methods,Loved the depth and historical insights!,41.73,1,1
Learning Methods,Excellent content but too fast-paced.,58.67,5,1
Learning Methods,"Brilliant explanations, very engaging!",66.39,4,1
Learning Methods,"Hard to follow, needs better structure.",92.72,3,-1
Learning Methods,"Hard to follow, needs better structure.",86.76,1,-1
Learning Methods,"Brilliant explanations, very engaging!",81.04,5,1
Learning Methods,"Too theoretical, lacked real-world examples.",51.71,3,-1
Learning Methods,The course is very informative and the instructor is great.,96.8,1,1
Learning Methods,"Brilliant explanations, very engaging!",86.59,3,1
Learning Methods,A good mix of lectures and assignments.,57.79,5,-1
Learning Methods,"Neutral feeling, nothing special.",75.35,4,0
Learning Methods,The quizzes were unclear and frustrating.,49.69,2,-1
Learning Methods,Loved the depth and historical insights!,79.03,4,1
Learning Methods,"Neutral feeling, nothing special.",98.2,5,0
Learning Methods,"Neutral feeling, nothing special.",48.42,2,0
Learning Methods,Loved the depth and historical insights!,67.45,5,1
Learning Methods,Excellent content but too fast-paced.,90.71,2,1
Learning Methods,A good mix of lectures and assignments.,53.44,4,-1
Learning Methods,The course is very informative and the instructor is great.,50.49,5,1
